"CWNS_ID","FACILITY_ID","STATE_CODE","INFRASTRUCTURE_TYPE","POPULATION_TYPE","RES_POP_PER_UNIT","RES_NUM_OF_UNIT_2022","RES_NUM_OF_UNIT_2042","RESIDENTIAL_POP_2022","RESIDENTIAL_POP_2042","NONRES_POP_PER_UNIT","NONRES_NUM_OF_UNIT_2022","NONRES_NUM_OF_UNIT_2042","NONRESIDENTIAL_POP_2022","NONRESIDENTIAL_POP_2042"
"27007113001",1148397,MN,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.38,82,82,195.16,195.16,,,,,
"47000530001",1166054,TN,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.53,233,233,589.49,589.49,,,,,
"54003105001",1095090,WV,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.41,4191,4191,10100.31,10100.31,,,,,
"05000242001",1105070,AR,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.46,68,68,167.28,167.28,,,,,
"31002365001",3353062,NE,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.53,22,22,55.66,55.66,,,,,
"31002560001",3356235,NE,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.63,48,48,126.24,126.24,,,,,
"31000586001",3361650,NE,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.28,18,18,41.04,41.04,,,,,
"12000700061",3500473,FL,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.46,4793,4793,11790.78,11790.78,,,,,
"12000701026",3501050,FL,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.46,0,9464,0,23281.44,,,,,
"23000407001",3513466,ME,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.31,6575,6575,15188.25,15188.25,,,,,
"31000295001",1145805,NE,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.34,53,53,124.02,124.02,,,,,
"12000700014",3500363,FL,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.46,6428,6428,15812.88,15812.88,,,,,
"12000701038",3501062,FL,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.46,0,524,0,1289.04,,,,,
"51000010205",3541858,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,5542,5542,14076.68,14076.68,,,,,
"25000780001",494786,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,263,263,715.36,715.36,,,,,
"25001080001",494938,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,1272,1272,3459.84,3459.84,,,,,
"39010030001",1063386,OH,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.46,6800,6800,16728,16728,,,,,
"16000119001",1128659,ID,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.17,89,89,193.13,193.13,,,,,
"16000190001",1128714,ID,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.3,71,86,163.3,197.8,,,,,
"31000330001",3332712,NE,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.45,9,9,22.05,22.05,,,,,
"31000980001",3340210,NE,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.53,28,28,70.84,70.84,,,,,
"26007003054",3539439,MI,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.22,8161,8161,18117.42,18117.42,,,,,
"26007003060",3539445,MI,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.62,8338,8338,21845.56,21845.56,,,,,
"26007003069",3539458,MI,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,23168,23168,63016.96,63016.96,,,,,
"51000010246",3542105,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,161,161,408.94,408.94,,,,,
"47000695001",1166085,TN,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.51,365,365,916.15,916.15,,,,,
"18000008031",417877,IN,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.5,5775,7155,14437.5,17887.5,,,,,
"18000008038",418812,IN,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.5,20056,20056,50140,50140,,,,,
"20002004003",447420,KS,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.49,486,1366,1210.14,3401.34,,,,,
"25001410001",495143,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,303,303,824.16,824.16,,,,,
"26007003053",3539438,MI,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.09,4343,4343,9076.87,9076.87,,,,,
"51000010014",3540517,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,0,20,0,50.8,,,,,
"51000010140",3540657,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,8026,8026,20386.04,20386.04,,,,,
"51000010039",3540882,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,0,846,0,2148.84,,,,,
"51000010156",3541147,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,34639,34639,87983.06,87983.06,,,,,
"51000010158",3541150,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,227,227,576.58,576.58,,,,,
"51000010176",3541491,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,11380,11380,28905.2,28905.2,,,,,
"51000010198",3541848,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,550,550,1397,1397,,,,,
"51000010221",3542060,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,295,295,749.3,749.3,,,,,
"18000008044",418848,IN,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.5,7092,8925,17730,22312.5,,,,,
"09001200001",1071917,CT,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.51,851,851,2136.01,2136.01,,,,,
"12000700023",3500388,FL,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.46,1730,1730,4255.8,4255.8,,,,,
"12000700065",3500482,FL,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.46,6308,6308,15517.68,15517.68,,,,,
"12000701058",3501104,FL,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.46,0,10012,0,24629.52,,,,,
"12000700001",3500114,FL,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.46,35961,35961,88464.06,88464.06,,,,,
"24070056002",3513299,MD,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.62,10519,10519,27559.78,27559.78,,,,,
"39002587101",3520138,OH,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.45,10500,10500,25725,25725,,,,,
"24000057009",1214327,MD,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.33,103,103,239.99,239.99,,,,,
"09000390001",1071811,CT,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.5,664,827,1660,2067.5,,,,,
"54000304001",1094716,WV,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.47,6445,6445,15919.15,15919.15,,,,,
"05000340001",1105157,AR,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.57,335,335,860.95,860.95,,,,,
"05000364001",1105179,AR,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.48,46,46,114.08,114.08,,,,,
"05000570001",1105370,AR,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.48,32,32,79.36,79.36,,,,,
"05000610001",1105410,AR,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.47,34,34,83.98,83.98,,,,,
"51000010081",3541678,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,0,4,0,10.16,,,,,
"39008920101",3542536,OH,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.46,43000,43000,105780,105780,,,,,
"18120000086",3542899,IN,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.5,6537,7084,16342.5,17710,,,,,
"31010033001",406927,NE,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.38,945,945,2249.1,2249.1,,,,,
"20002004149",450070,KS,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.7,1853,2753,5003.1,7433.1,,,,,
"20002004189",450518,KS,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,3.03,265,325,802.95,984.75,,,,,
"25001220001",495028,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,2588,2588,7039.36,7039.36,,,,,
"09000460001",1071818,CT,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.5,2900,3107,7250,7767.5,,,,,
"26007003025",3539160,MI,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.3,11066,11066,25451.8,25451.8,,,,,
"26007003035",3539176,MI,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.25,9117,9117,20513.25,20513.25,,,,,
"26007003065",3539450,MI,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.2,10081,10081,22178.2,22178.2,,,,,
"51000010063",3541480,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,0,1957,0,4970.78,,,,,
"51000010172",3541487,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,2700,2700,6858,6858,,,,,
"51000010121",3542049,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,0,882,0,2240.28,,,,,
"51000010234",3542088,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,6311,6311,16029.94,16029.94,,,,,
"18000008030",417871,IN,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.5,3044,3044,7610,7610,,,,,
"16000115201",441593,ID,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.23,320,320,713.6,713.6,2.23,479,479,1068.17,1068.17
"20002004049",447810,KS,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.21,592,652,1308.32,1440.92,,,,,
"25000740001",494759,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,2821,2821,7673.12,7673.12,,,,,
"25000860001",494836,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,2267,2267,6166.24,6166.24,,,,,
"25000960001",494873,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,358,358,973.76,973.76,,,,,
"09000210001",1071792,CT,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.51,431,431,1081.81,1081.81,,,,,
"27007905001",1148435,MN,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.64,53,53,139.92,139.92,,,,,
"24070051002",3513297,MD,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.62,27632,27632,72395.84,72395.84,,,,,
"34004002001",3517758,NJ,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.61,15459,15000,40347.99,39150,,,,,
"26007003046",3539187,MI,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.51,22091,22091,55448.41,55448.41,,,,,
"26007003059",3539444,MI,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.49,13467,13467,33532.83,33532.83,,,,,
"26007003064",3539449,MI,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.41,14669,14669,35352.29,35352.29,,,,,
"26007003071",3539460,MI,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,30278,30278,76906.12,76906.12,,,,,
"51000010034",3540877,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,0,1019,0,2588.26,,,,,
"51000010223",3542062,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,12055,12055,30619.7,30619.7,,,,,
"51000010227",3542069,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,9655,9655,24523.7,24523.7,,,,,
"18000008015",417760,IN,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.5,962,1395,2405,3487.5,,,,,
"16000137001",2954983,ID,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.86,39,39,111.54,111.54,,,,,
"33000069002",3204550,NH,Decentralized Wastewater Treatment,Clustered Systems,2.51,40,40,100.4,100.4,,,,,
"27001402001",1148208,MN,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.42,55,55,133.1,133.1,,,,,
"05000190001",1105021,AR,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.68,359,359,962.12,962.12,,,,,
"05000593001",1105393,AR,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.52,83,83,209.16,209.16,,,,,
"05009300001",1105588,AR,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.47,18,18,44.46,44.46,,,,,
"54002309001",1094955,WV,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.5,7110,7110,17775,17775,,,,,
"54003713001",1095146,WV,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.51,1511,1511,3792.61,3792.61,,,,,
"54004607001",1095256,WV,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.47,4188,4188,10344.36,10344.36,,,,,
"12000701062",3501120,FL,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.46,0,392,0,964.32,,,,,
"05000033001",3501242,AR,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,50,50,136,136,,,,,
"54002108001",3510696,WV,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.4,3209,3209,7701.6,7701.6,,,,,
"39010331006",3518516,OH,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.45,2806,2806,6874.7,6874.7,,,,,
"05000120001",1104954,AR,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.47,28,28,69.16,69.16,,,,,
"47001435001",2829644,TN,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.43,201,201,488.43,488.43,2.43,2058,2058,5000.94,5000.94
"34001007021",2864660,NJ,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.7,3306,4620,8926.2,12474,,,,,
"54005199010",3184988,WV,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.41,2942,2942,7090.22,7090.22,,,,,
"27009918001",1148588,MN,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.77,1805,1805,4999.85,4999.85,2.77,90,90,249.3,249.3
"54000803001",1094754,WV,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.55,3286,3286,8379.3,8379.3,,,,,
"54001005001",1094762,WV,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.41,3602,3602,8680.82,8680.82,,,,,
"47000197001",1165996,TN,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.45,225,225,551.25,551.25,,,,,
"47008212001",1166285,TN,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.71,250,250,677.5,677.5,2.71,295,295,799.45,799.45
"47008212001",1166285,TN,Decentralized Wastewater Treatment,Clustered Systems,2.71,1700,1700,4607,4607,,,,,
"12000700004",3500142,FL,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.58,6764,6764,17451.12,17451.12,,,,,
"12000701001",3500940,FL,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.46,0,3448,0,8482.08,,,,,
"39005285012",3512941,OH,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.53,7070,7070,17887.1,17887.1,,,,,
"24070042001",3513236,MD,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.62,17194,17194,45048.28,45048.28,,,,,
"31003000000",3248968,NE,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,3.07,200,200,614,614,,,,,
"12000701027",3501051,FL,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.46,0,2712,0,6671.52,,,,,
"12000701053",3501099,FL,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.46,0,9424,0,23183.04,,,,,
"20002004031",447692,KS,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.27,911,1791,2067.97,4065.57,,,,,
"20002004047",447799,KS,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.12,650,774,1378,1640.88,,,,,
"20002004147",450041,KS,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.26,641,765,1448.66,1728.9,,,,,
"25000520001",494496,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,1344,1344,3655.68,3655.68,,,,,
"25001230001",495041,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,171,171,465.12,465.12,,,,,
"51000010017",3540538,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,0,1833,0,4655.82,,,,,
"51000010244",3542102,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,265,265,673.1,673.1,,,,,
"31001817001",480910,NE,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.37,192,192,455.04,455.04,,,,,
"25000880001",494845,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,1155,1155,3141.6,3141.6,,,,,
"25000950001",494869,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,556,556,1512.32,1512.32,,,,,
"25001040001",494921,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,435,435,1183.2,1183.2,,,,,
"25001260001",495063,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,893,893,2428.96,2428.96,,,,,
"26007003004",3539038,MI,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.39,7130,7130,17040.7,17040.7,,,,,
"26007003021",3539156,MI,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.32,10221,10221,23712.72,23712.72,,,,,
"51000010024",3540796,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,0,4676,0,11877.04,,,,,
"51000010036",3540879,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,0,489,0,1242.06,,,,,
"51000010177",3541492,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,5238,5238,13304.52,13304.52,,,,,
"51000010097",3541835,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,0,1207,0,3065.78,,,,,
"51000010235",3542090,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,3869,3869,9827.26,9827.26,,,,,
"20002004015",447555,KS,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.57,4056,5056,10423.92,12993.92,,,,,
"20002004095",448744,KS,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.3,812,1612,1867.6,3707.6,,,,,
"20002004205",450686,KS,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.3,809,1221,1860.7,2808.3,,,,,
"25001440001",494752,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,349,349,949.28,949.28,,,,,
"25000970001",494883,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,4131,4131,11236.32,11236.32,2.72,221,221,601.12,601.12
"12000700013",3500362,FL,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.46,5808,5808,14287.68,14287.68,,,,,
"12000700045",3500435,FL,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.46,7564,7564,18607.44,18607.44,,,,,
"23000415001",3513470,ME,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.31,11731,11731,27098.61,27098.61,,,,,
