"CWNS_ID","FACILITY_ID","STATE_CODE","INFRASTRUCTURE_TYPE","FACILITY_TYPE","POPULATION_TYPE","TOTAL_RES_POPULATION_2022","TOTAL_RES_POPULATION_2042","CURRENT_EFFLUENT_TREATMENT_LEVEL","FUTURE_EFFLUENT_TREATMENT_LEVEL","PART_OF_SEWERSHED","NO_DISCHARGE_PERCENTAGE_2022","NO_DISCHARGE_PERCENTAGE_2042","NO_DISCHARGE_POPULATION_2022","NO_DISCHARGE_POPULATION_2042","LOCATION_TYPE","LATITUDE","LONGITUDE","DATUM","ADDRESS","ADDRESS_2","CITY_ID","CITY","ZIP_CODE","COUNTY_FIPS","COUNTY_NAME"
"28000520001",1233734,MS,Wastewater,Treatment Plant,Receiving Collection,621,621,Secondary,Secondary,,,,,,Point,"33.9422",-90.9319,NAD83,MIKE THOMPSON ROAD,,14284,Gunnison,"38746","28011",Bolivar
"28000535001",1160315,MS,Wastewater,Treatment Plant,Receiving Collection,60968,60968,Secondary,Advanced,Y,,,,,Point,"31.3149",-89.2591,NAD83,"1903 EAST HARDY STREET",,14290,Hattiesburg,"39401","28035",Forrest
"28000535002",1160316,MS,Wastewater,Treatment Plant,Receiving Collection,5633,5793,Secondary,Secondary,Y,,,,,Point,"31.3603",-89.3328,NAD83,"3401 LAKEVIEW ROAD",,14290,Hattiesburg,"39401","28035",Forrest
"28000540001",1160317,MS,Wastewater,Treatment Plant,Receiving Collection,4656,4656,Advanced,Advanced,,,,,,Point,"31.8555",-90.374,NAD83,"1186 NELSON DRIVE",,14291,Hazlehurst,"39083","28029",Copiah
"28000540005",3534256,MS,Wastewater,Treatment Plant,Receiving Collection,2139,2139,Secondary,Secondary,,,,,,Point,"31.8611",-90.412,NAD83,BAYOU PIERRE ROAD,,14291,Hazlehurst,"39083","28029",Copiah
"28000545003",1160318,MS,Wastewater,Treatment Plant,Receiving Collection,2162,2162,Secondary,Secondary,Y,,,,,Point,"31.8682",-88.9968,NAD83,WALNUT STREET,,14292,Heidelberg,"39439","28061",Jasper
"28000555001",1160322,MS,Wastewater,Treatment Plant,Receiving Collection,652,652,Secondary,Secondary,,,,,,Point,"32.3088",-89.024,NAD83,HIGHWAY 503 SOUTH,,14295,Hickory,"39332","28101",Newton
"28000560001",1233735,MS,Wastewater,Treatment Plant,Receiving Collection,533,533,Secondary,Secondary,,,,,,Point,"34.6117",-89.2014,NAD83,"911 LAGOON ROAD",HWY 78 EAST,14296,Hickory Flat,"38633","28009",Benton
"28000565001",3523436,MS,Wastewater,Treatment Plant,Receiving Collection,2452,2452,Advanced,Advanced,,,,,,Point,"31.2873",-90.4433,NAD83,"1036 COLLEGE DRIVE",,14512,Summit,"39666","28113",Pike
"28000570001",1160324,MS,Wastewater,Treatment Plant,Receiving Collection,3560,3560,Secondary,Secondary,,,,,,Point,"33.1893",-90.8818,NAD83,SANDIFER ROAD,,14299,Hollandale,"38748","28151",Washington
"28000575001",1160325,MS,Wastewater,Treatment Plant,Receiving Collection,8245,8245,Secondary,Secondary,,,,,,Point,"34.7603",-89.4786,NAD83,"1042 PEYTON ROAD",,14302,Holly Springs,"38635","28093",Marshall
"28000580001",1160329,MS,Wastewater,Treatment Plant,Receiving Collection,965,965,Secondary,Advanced,,,,,,Point,"34.0323",-89.0311,NAD83,"8TH AVENUE",,,,"38850",,
"28000585001",1233736,MS,Wastewater,Treatment Plant,Receiving Collection,4778,4778,Advanced,Advanced,,,,,,Point,,,NAD83,"157 BAIRD STREET",,14305,Houston,"38851","28017",Chickasaw
"28000590001",1233737,MS,Wastewater,Treatment Plant,Receiving Collection,11385,11385,Secondary,Secondary,,,,,,Point,,,NAD83,"3000 SOUTH GARRARD AVE",,14308,Indianola,"38751","28133",Sunflower
"28000595001",1233738,MS,Wastewater,Treatment Plant,Receiving Collection,1241,1241,Secondary,Secondary,,,,,,Point,"33.3456",-90.5945,NAD83,"802 EAST GRAND AVENUE",,14309,Inverness,"38753","28133",Sunflower
"28000600001",1160331,MS,Wastewater,Treatment Plant,Receiving Collection,906,906,Secondary,Secondary,,,,,,Point,"33.2605",-90.5988,NAD83,WASHINGTON AVE EXTENDED,,14310,Isola,"38754","28053",Humphreys
"28000605001",1160332,MS,Wastewater,Treatment Plant,Receiving Collection,2366,2366,Secondary,Secondary,,,,,,Point,"33.4895",-90.335,NAD83,CR 514,,14311,Itta Bena,"38941","28083",Leflore
"28000610001",1160333,MS,Wastewater,Treatment Plant,Receiving Collection,2687,2687,Secondary,Secondary,,,,,,Point,"34.8265",-88.1796,NAD83,TISHOMINGO COUNTY ROAD 956,,14312,Iuka,"38852","28141",Tishomingo
"28000620001",1160335,MS,Wastewater,Treatment Plant,Receiving Collection,1148,1148,Secondary,Secondary,,,,,,Point,"34.321",-90.4672,NAD83,"219 MAIN STREET",,14316,Jonestown,"38639","28027",Coahoma
"28000625001",1160336,MS,Wastewater,Treatment Plant,Receiving Collection,826,826,Secondary,Secondary,,,,,,Point,,,NAD83,SCHOOL ROAD,,14317,Kilmichael,"39747","28097",Montgomery
"28000638001",424458,MS,Wastewater,Treatment Plant,Receiving Collection,0,0,Secondary,Secondary,,,,,,,,,,,,,,,,
"28000650001",1160342,MS,Wastewater,Treatment Plant,Receiving Collection,1593,1593,Secondary,Secondary,,,,,,Point,,,NAD83,HWY 322 EAST,,14325,Lambert,"38643","28119",Quitman
"28000655001",1160343,MS,Wastewater,Treatment Plant,Receiving Collection,15790,15790,Secondary,Secondary,Y,,,,,Point,,,NAD83,"1300 CREEK ROAD AVENUE",,14327,Laurel,"39440","28067",Jones
"28000655002",1160344,MS,Wastewater,Treatment Plant,Receiving Collection,12770,12770,Secondary,Secondary,Y,,,,,Point,,,NAD83,"341 FLORA DR",,14327,Laurel,"39440","28067",Jones
"28000660001",1160345,MS,Wastewater,Treatment Plant,Receiving Collection,1124,1124,Secondary,Secondary,,,,,,Point,"31.1419",-88.5514,NAD83,"301 A LAFAYETTE AVENUE",,14329,Leakesville,"39451","28041",Greene
"28000670001",1233739,MS,Wastewater,Treatment Plant,Receiving Collection,6624,6624,Secondary,Secondary,Y,,,,,Point,,,NAD83,LELAND LANDFILL ROAD,,14330,Leland,"38756","28151",Washington
"28000680001",1233740,MS,Wastewater,Treatment Plant,Receiving Collection,2887,2887,Secondary,Secondary,Y,,,,,Point,"33.1062",-90.0671,NAD83,PENNINGTON STREET,,14332,Lexington,"39095","28051",Holmes
"28000685001",1160348,MS,Wastewater,Treatment Plant,Receiving Collection,704,704,Secondary,Secondary,,,,,,Point,"31.1559",-90.8182,NAD83,"4418 HWY 24 WEST",,14333,Liberty,"39645","28005",Amite
"28000700001",1160353,MS,Wastewater,Treatment Plant,Receiving Collection,649,649,Secondary,Secondary,,,,,,Point,"32.9667",-90.622,NAD83,MAIN STREET,,14338,Louise,"39097","28053",Humphreys
"28000705001",1160354,MS,Wastewater,Treatment Plant,Receiving Collection,4607,4607,Secondary,Secondary,,,,,,Point,"33.0928",-89.0504,NAD83,CHAPEL ROAD,,14339,Louisville,"39339","28159",Winston
"28000705002",1160355,MS,Wastewater,Treatment Plant,Receiving Collection,3783,3783,Secondary,Secondary,,,,,,Point,"33.1168",-89.0261,NAD83,LANGLEY ROAD,,14339,Louisville,"39339","28159",Winston
"28000710001",1160356,MS,Wastewater,Treatment Plant,Receiving Collection,2779,2779,Secondary,Secondary,Y,,,,,Point,,,NAD83,SHADY ROAD,,14340,Lucedale,"39452","28039",George
"28000715001",1160357,MS,Wastewater,Treatment Plant,Receiving Collection,224,224,Secondary,Secondary,,,,,,Point,,,NAD83,"117 NORTH FRONT STREET",,14342,Lula,"38644","28027",Coahoma
"28000720001",1160358,MS,Wastewater,Treatment Plant,Receiving Collection,2111,2111,Secondary,Secondary,,,,,,Point,,,NAD83,GUM POND ROAD,,14343,Lumberton,"39455","28073",Lamar
"28000725001",1160359,MS,Wastewater,Treatment Plant,Receiving Collection,401,401,Secondary,Secondary,,,,,,Point,,,NAD83,"210 SHUFFORDSVILLE ROAD",,14344,Lyon,"38645","28027",Coahoma
"28000730001",1160361,MS,Wastewater,Treatment Plant,Receiving Collection,15373,18006,Advanced,Advanced,Y,,,,,Point,"31.2151",-90.4491,NAD83,SOUTH YARD ROAD,,14366,Mccomb,"39648","28113",Pike
"28000743001",1160367,MS,Wastewater,Treatment Plant,Receiving Collection,600,600,Secondary,Advanced,Y,,,,,Point,,,NAD83,"105 SOUTH CHURCH AVE",,,,"39456",,
"28000745001",1160368,MS,Wastewater,Treatment Plant,Receiving Collection,724,724,Advanced,Advanced,,,,,,Point,,,NAD83,HWY 15 SOUTH,,14345,Maben,"39750","28155",Webster
"28000750001",1233741,MS,Wastewater,Treatment Plant,Receiving Collection,3185,3185,Secondary,Advanced,,,,,,Point,,,NAD83,"312 SOUTH JEFFERSON ST",,14346,Macon,"39341","28103",Noxubee
"28000760001",1160370,MS,Wastewater,Treatment Plant,Receiving Collection,5497,5497,Secondary,Secondary,,,,,,Point,,,NAD83,DANIEL MAGEE ROAD,,14349,Magee,"39111","28127",Simpson
"28000765001",1160371,MS,Wastewater,Treatment Plant,Receiving Collection,2633,2633,Secondary,Secondary,Y,,,,,Point,"31.1516",-90.4522,NAD83,WEST RAILROAD AVENUE,,14350,Magnolia,"39652","28113",Pike
"28000765002",1160372,MS,Wastewater,Treatment Plant,Receiving Collection,1289,1289,Secondary,Secondary,Y,,,,,Point,"31.1291",-90.4661,NAD83,VAN STREET,,14350,Magnolia,"39652","28113",Pike
"28000785001",1160374,MS,Wastewater,Treatment Plant,Receiving Collection,1750,1750,Secondary,Secondary,,,,,,Point,"34.2672",-90.2649,NAD83,HIGHWAY 6,,14355,Marks,"38646","28119",Quitman
"28000790001",1160375,MS,Wastewater,Treatment Plant,Receiving Collection,681,681,Advanced,Advanced,,,,,,Point,,,NAD83,NATCHEZ TRACE ROAD,,14356,Mathiston,"39752","28155",Webster
"28000795001",1160376,MS,Wastewater,Treatment Plant,Receiving Collection,464,464,Secondary,Secondary,,,,,,Point,,,NAD83,SOUTH POPLAR STREET,,14367,Meadville,"39653","28037",Franklin
"28000800001",1160377,MS,Wastewater,Treatment Plant,Receiving Collection,2588,2588,Secondary,Secondary,,,,,,Point,,,NAD83,"172 MAUDE AVENUE",,14368,Mendenhall,"39114","28127",Simpson
"28000810001",1160380,MS,Wastewater,Treatment Plant,Receiving Collection,595,595,Secondary,Secondary,,,,,,Point,,,NAD83,"900 E SOUTH ST EXTENDED",,14370,Merigold,"38759","28011",Bolivar
"28000825001",1160382,MS,Wastewater,Treatment Plant,Receiving Collection,443,443,Secondary,Secondary,,,,,,Point,,,NAD83,"104 CYPRESS STREET",,14376,Mize,"39116","28129",Smith
"28000840001",1160384,MS,Wastewater,Treatment Plant,Receiving Collection,2543,2543,Secondary,Secondary,Y,,,,,Point,,,NAD83,"801 JOHNNY RUSSELL DRIVE",,,,"38761",,
"28000842001",1160385,MS,Wastewater,Treatment Plant,Receiving Collection,313,313,Secondary,Secondary,,,,,,Point,,,NAD83,SOUTHWORTH ST & COUNTY RD 553,,14382,Morgan City,"38946","28083",Leflore
"28000855001",1160388,MS,Wastewater,Treatment Plant,Receiving Collection,2140,2140,Secondary,Secondary,,,,,,Point,,,NAD83,LEE STREET EXTENDED,,14387,Mound Bayou,"38762","28011",Bolivar
"28000880001",1160393,MS,Wastewater,Treatment Plant,Receiving Collection,2004,2004,Advanced,Advanced,,,,,,Point,,,NAD83,TOWN CREEK ROAD,US HWY 45 & MLK AVE,14394,Nettleton,"38858","28057",Itawamba
"28000880005",3533656,MS,Wastewater,Treatment Plant,Receiving Collection,785,785,Secondary,Secondary,,,,,,Point,,,NAD83,"125 BROAD STREET",,14483,Shannon,"38868","28081",Lee
"28000885001",1233745,MS,Wastewater,Treatment Plant,Receiving Collection,7928,7928,Advanced,Advanced,Y,,,,,Point,,,NAD83,"409 CHICKASAW DRIVE",,14395,New Albany,"38652-0056","28145",Union
"28000890001",1160394,MS,Wastewater,Treatment Plant,Receiving Collection,664,664,Secondary,Secondary,,,,,,Point,"31.2059",-89.0281,NAD83,LAGOON ROAD,,14396,New Augusta,"39462","28111",Perry
"28000895001",1160395,MS,Wastewater,Treatment Plant,Receiving Collection,445,445,Secondary,Secondary,,,,,,Point,,,NAD83,"506 MAIN AVENUE",,,,"39140",,
"28000900001",1160396,MS,Wastewater,Treatment Plant,Receiving Collection,3682,3682,Advanced,Advanced,Y,,,,,Point,,,NAD83,HWY 80 EAST,,14399,Newton,"39345","28101",Newton
"28000905001",1160398,MS,Wastewater,Treatment Plant,Receiving Collection,672,672,Secondary,Secondary,,,,,,Point,"33.5153",-89.9313,NAD83,END OF MILL STREET,,14401,North Carrollton,"38947","28015",Carroll
"28000915001",1160400,MS,Wastewater,Treatment Plant,Receiving Collection,439,439,Advanced,Advanced,,,,,,Point,,,NAD83,"9 COMMERCE STREET",,14402,Noxapater,"39346","28159",Winston
"28000915002",1160401,MS,Wastewater,Treatment Plant,Receiving Collection,293,293,Advanced,Advanced,,,,,,Point,"32.9869",-89.0683,NAD83,MONEY STREET,,14402,Noxapater,"39346","28159",Winston
"28000935001",1160404,MS,Wastewater,Treatment Plant,Receiving Collection,2764,2764,Advanced,Advanced,,,,,,Point,,,NAD83,SOUTH GATLIN STREET,,14406,Okolona,"38860","28017",Chickasaw
"28000945001",1160406,MS,Wastewater,Treatment Plant,Receiving Collection,478,478,Secondary,Secondary,,,,,,Point,"31.0029",-90.462,NAD83,"215 LIBERTY STREET EAST",,14408,Osyka,"39657","28113",Pike
"28000960001",1160407,MS,Wastewater,Treatment Plant,Receiving Collection,485,485,Secondary,Secondary,,,,,,Point,,,NAD83,"333 JENNY WASHINGTON STREET",,14411,Pace,"38764","28011",Bolivar
"28001000001",1160417,MS,Wastewater,Treatment Plant,Receiving Collection,7296,7296,Advanced,Advanced,Y,,,,,Point,,,NAD83,SOUTH LEWIS AVENUE,,14426,Philadelphia,"39350","28099",Neshoba
"28001010001",1160420,MS,Wastewater,Treatment Plant,Receiving Collection,1304,1304,Secondary,Secondary,,,,,,Point,,,NAD83,US HWY 51 NORTH,,14429,Pickens,"39146","28051",Holmes
"28001025001",1160422,MS,Wastewater,Treatment Plant,Receiving Collection,1120,1120,Secondary,Secondary,,,,,,Point,,,NAD83,WOODGREEN ROAD,,14433,Plantersville,"38862","28081",Lee
"28001031001",1160428,MS,Wastewater,Treatment Plant,Receiving Collection,884,884,Secondary,Secondary,,,,,,Point,,,NAD83,NEWSOM DRIVE,,14244,Ecru,"38841","28115",Pontotoc
"28001040001",1160430,MS,Wastewater,Treatment Plant,Receiving Collection,3481,3481,Advanced,Advanced,,,,,,Point,"30.8332",-89.5417,NAD83,"809 HIGHWAY 11 SOUTH",,14437,Poplarville,"39470","28109",Pearl River
"28001045001",1160431,MS,Wastewater,Treatment Plant,Receiving Collection,4590,4590,Secondary,Secondary,Y,,,,,Point,"31.9669",-90.9835,NAD83,"1000 COLLEGE STREET",,14438,Port Gibson,"39150","28021",Claiborne
"28001050002",1160433,MS,Wastewater,Treatment Plant,Receiving Collection,177,177,Secondary,Secondary,,,,,,Point,"34.6501",-89.3122,NAD83,ST MARY CHURCH AVE,MILL ROAD LAGOON #1,14440,Potts Camp,"38659","28093",Marshall
"28001060001",1160435,MS,Wastewater,Treatment Plant,Receiving Collection,2379,2379,Secondary,Secondary,,,,,,Point,,,NAD83,"431 OLD HIGHWAY 13 SOUTH",,14442,Prentiss,"39474","28065",Jefferson Davis
"28001065001",1160436,MS,Wastewater,Treatment Plant,Receiving Collection,376,376,Secondary,Secondary,,,,,,Point,"32.0842",-89.7359,NAD83,"118 CATHERINE ANN STREETYW",,14444,Puckett,"39151","28121",Rankin
"28001070001",1160437,MS,Wastewater,Treatment Plant,Receiving Collection,1946,1946,Advanced,Advanced,Y,,,,,Point,,,NAD83,"611 7TH STREET",,14446,Purvis,"39475","28073",Lamar
"28001086001",1160442,MS,Wastewater,Treatment Plant,Receiving Collection,1645,1645,Secondary,Secondary,,,,,,Point,"31.3782",-89.3891,NAD83,PITTS ROAD,,14290,Hattiesburg,"39401","28035",Forrest
"28001086002",3516936,MS,Wastewater,Treatment Plant,Receiving Collection,1051,1051,Secondary,Secondary,,,,,,Point,"31.321",-89.3819,NAD83,LAKEWOOD LOOP,RAWLS SPRINGS UTILITY DISTRICT,,,"39401",,
"28001090003",3380730,MS,Wastewater,Treatment Plant,Receiving Collection,994,994,Advanced,Advanced,,,,,,Point,"32.2503",-90.4449,NAD83,OLD PORT GIBSON RD,,14450,Raymond,"39154","28049",Hinds
"28001105001",1160447,MS,Wastewater,Treatment Plant,Receiving Collection,337,337,Advanced,Advanced,,,,,,Point,,,NAD83,HWY 356 EAST,,14457,Rienzi,"33961","28003",Alcorn
"28001115001",1160450,MS,Wastewater,Treatment Plant,Receiving Collection,568,568,Secondary,Secondary,,,,,,Point,,,NAD83,HIGHWAY 61,,,,"39159",,
"28001115002",1160451,MS,Wastewater,Treatment Plant,Receiving Collection,1292,1292,Secondary,Secondary,,,,,,Point,"32.9043",-90.8943,NAD83,HIGHWAY 14,,14460,Rolling Fork,"39159","28125",Sharkey
"28001125001",1233752,MS,Wastewater,Treatment Plant,Receiving Collection,2379,2379,Secondary,Secondary,,,,,,Point,,,NAD83,CLARK STREET,,14463,Rosedale,"38769","28011",Bolivar
"28001130001",1160453,MS,Wastewater,Treatment Plant,Receiving Collection,698,698,Secondary,Secondary,,,,,,Point,,,NAD83,TENNESSEE STREET,,14464,Roxie,"39661","28037",Franklin
"28001150001",1160458,MS,Wastewater,Treatment Plant,Receiving Collection,817,817,Secondary,Secondary,,,,,,Point,"31.7678",-89.0241,NAD83,"1800 SOUTH MAIN STREET",,14469,Sandersville,"39477","28067",Jones
"28001155001",1160460,MS,Wastewater,Treatment Plant,Receiving Collection,1899,1899,Secondary,Secondary,,,,,,Point,,,NAD83,RIVER ROAD,,14473,Sardis,"38666","28107",Panola
"28001163001",1160463,MS,Wastewater,Treatment Plant,Receiving Collection,434,434,Secondary,Secondary,,,,,,Point,"33.6466",-90.3688,NAD83,KEMPER STREET,,14476,Schlater,"38952","28083",Leflore
"28001165001",1160464,MS,Wastewater,Treatment Plant,Receiving Collection,539,539,Advanced,Advanced,,,,,,Point,"32.8346",-88.4744,NAD83,AVERY STREET,,14478,Scooba,"39358","28069",Kemper
"28001175001",1160465,MS,Wastewater,Treatment Plant,Receiving Collection,333,333,Secondary,Secondary,,,,,,Point,"31.5546",-89.5012,NAD83,CHERRY AVENUE,,14481,Seminary,"39479","28031",Covington
"28001180001",1160466,MS,Wastewater,Treatment Plant,Receiving Collection,6651,6651,Advanced,Advanced,,,,,,Point,"34.6303",-89.9598,NAD83,"100 NORTH HEARD STREET",,14482,Senatobia,"38668","28137",Tate
"28001185001",1160468,MS,Wastewater,Treatment Plant,Receiving Collection,822,822,Secondary,Secondary,,,,,,Point,,,NAD83,"125 BROAD STREET",,14483,Shannon,"38868","28081",Lee
"28001190001",1160471,MS,Wastewater,Treatment Plant,Receiving Collection,1937,1937,Secondary,Secondary,,,,,,Point,,,NAD83,"101 FAISON STREET",,14485,Shaw,"38773-0679","28011",Bolivar
"28001195001",1160472,MS,Wastewater,Treatment Plant,Receiving Collection,2956,2956,Secondary,Secondary,,,,,,Point,,,NAD83,INDUSTRIAL PARK DRIVE,,14486,Shelby,"38774","28011",Bolivar
"28001200001",1160474,MS,Wastewater,Treatment Plant,Receiving Collection,266,266,Secondary,Secondary,,,,,,Point,"32.1765",-88.7738,NAD83,"5352 HWY 11 NORTH",,14412,Pachuta,"39347","28023",Clarke
"28001205001",1160475,MS,Wastewater,Treatment Plant,Receiving Collection,648,648,Secondary,Secondary,,,,,,Point,"31.8527",-88.7017,NAD83,"117 EUCATTA STREET",,14489,Shubuta,"39360","28023",Clarke
"28001210001",1160476,MS,Wastewater,Treatment Plant,Receiving Collection,629,629,Advanced,Advanced,,,,,,Point,,,NAD83,PINE STREET,,14490,Shuqualak,"39361","28103",Noxubee
"28001215001",1160477,MS,Wastewater,Treatment Plant,Receiving Collection,669,669,Secondary,Secondary,,,,,,Point,"33.4035",-90.2086,NAD83,"104 GREEN STREET",,14492,Sidon,"38954","28015",Carroll
"28001235001",1160479,MS,Wastewater,Treatment Plant,Receiving Collection,532,532,Secondary,Secondary,,,,,,Point,"34.4286",-90.2268,NAD83,LAGOON ROAD,,14496,Sledge,"38670","28143",Tunica
"28001240001",1233753,MS,Wastewater,Treatment Plant,Receiving Collection,978,978,Secondary,Secondary,,,,,,Point,"34.075",-88.395,NAD83,CEMETERY ROAD,,14498,Smithville,"38870","28095",Monroe
"28001254001",1233754,MS,Wastewater,Treatment Plant,Receiving Collection,187,187,Secondary,Secondary,,,,,,Point,,,NAD83,"3851 HWY 12 WEST",,14511,Sturgis,"39769","28105",Oktibbeha
"28001255001",1160487,MS,Wastewater,Treatment Plant,Receiving Collection,800,800,Secondary,Advanced,,,,,,Point,"31.4364",-88.4883,NAD83,"40 SAINT HORACE STREET",,14504,State Line,"39362","28041",Greene
"28001275001",1160489,MS,Wastewater,Treatment Plant,Receiving Collection,1230,1230,Advanced,Advanced,,,,,,Point,"31.2727",-90.4621,NAD83,MARTIN LUTHER KING ROAD,,14512,Summit,"39666","28113",Pike
"28001280001",1160492,MS,Wastewater,Treatment Plant,Receiving Collection,1338,1338,Secondary,Secondary,Y,,,,,Point,"33.9707",-90.3743,NAD83,"205 MONROE STREET",,14513,Sumner,"38957","28135",Tallahatchie
"28001285001",3507460,MS,Wastewater,Treatment Plant,Receiving Collection,946,946,Secondary,Secondary,,,,,,Point,"31.4077",-89.5458,NAD83,"4880 HWY 589 NORTH",,14514,Sumrall,"39482","28073",Lamar
"28001290001",1160493,MS,Wastewater,Treatment Plant,Receiving Collection,1034,1034,Secondary,Secondary,,,,,,Point,,,NAD83,"103 EAST QUIVER STREET",,14515,Sunflower,"38778","28133",Sunflower
"28001305001",1160499,MS,Wastewater,Treatment Plant,Receiving Collection,1034,1034,Secondary,Secondary,,,,,,Point,,,NAD83,HICKS DRIVE,,14519,Taylorsville,"39168","28129",Smith
"28001315001",1160501,MS,Wastewater,Treatment Plant,Receiving Collection,657,657,Advanced,Advanced,,,,,,Point,,,NAD83,NORTH UTICA STREET,,14521,Terry,"39170","28049",Hinds
"28001330001",1160505,MS,Wastewater,Treatment Plant,Receiving Collection,330,330,Secondary,Secondary,,,,,,Point,"34.6368",-88.2317,NAD83,COUNTY ROAD 118,,14529,Tishomingo,"38873","28141",Tishomingo
"28001342001",1160509,MS,Wastewater,Treatment Plant,Receiving Collection,4107,4107,Secondary,Secondary,Y,,,,,Point,"34.6871",-90.3682,NAD83,"1833 BEAT LINE ROAD",,14536,Tunica,"38676","28143",Tunica
"28001345001",1160510,MS,Wastewater,Treatment Plant,Receiving Collection,67980,67980,Advanced,Advanced,Y,,,,,Point,"34.2272",-88.6998,NAD83,"2602 INTERNATIONAL DRIVE",,14537,Tupelo,"38802","28081",Lee
"28001350001",1160520,MS,Wastewater,Treatment Plant,Receiving Collection,1446,1446,Secondary,Secondary,,,,,,Point,"34.0236",-90.4325,NAD83,HWY 49 EAST,,14538,Tutwiler,"38963","28135",Tallahatchie
"28001380001",1160526,MS,Wastewater,Treatment Plant,Receiving Collection,906,906,Secondary,Secondary,,,,,,Point,,,NAD83,DOBBS STREET,,14549,Vardaman,"38878","28013",Calhoun
"28001395001",1160530,MS,Wastewater,Treatment Plant,Receiving Collection,751,751,Advanced,Advanced,,,,,,Point,,,NAD83,"COMMERCE ST, HIGHWAY 354 EAST",,14556,Walnut,"38683","28139",Tippah
"28001400011",1160531,MS,Wastewater,Treatment Plant,Receiving Collection,166,166,Secondary,Secondary,,,,,,Point,"33.6023",-89.2828,NAD83,TOWN ROAD,,14558,Walthall,"39771","28155",Webster
